#readfromrb
1659623969 25764
1659623970 40526
1659623971 85
1659623972 45924
1659623973 47717
1659623974 46999
1659623975 49142
1659623976 45442
1659623977 48743
1659623978 46151
1659623979 49797
1659623980 51080
1659623981 50886
1659623982 47382
1659623983 48729
1659623984 47003
1659623985 50495
1659623986 46141
1659623987 48980
1659623988 47462
1659623989 49930
1659623990 46559
1659623991 48925
1659623992 46273
1659623993 47763
1659623994 48565
1659623995 48032
1659623996 46100
1659623997 47343
1659623998 47135
1659623999 50633
1659624000 49844
1659624001 49736
1659624002 49556
1659624003 47987
1659624004 49943
1659624005 48740
1659624006 47628
1659624007 45710
1659624008 49097
1659624009 48225
1659624010 50491
1659624011 49190
1659624012 50753
1659624013 47326
1659624014 48450
1659624015 49566
1659624016 50634
1659624017 48144
1659624018 47981
1659624019 50615
1659624020 50342
1659624021 47250
1659624022 47608
1659624023 49086
1659624024 47811
1659624025 48983
1659624026 48310
1659624027 48297
1659624028 48305
1659624029 49061
1659624030 50948
1659624031 47480
1659624032 45115
1659624033 47620
1659624034 49986
1659624035 52325
1659624036 49143
1659624037 45888
1659624038 50565
1659624039 48378
1659624040 50561
1659624041 48762
1659624042 48370
1659624043 49594
1659624044 46354
1659624045 50054
1659624046 49007
1659624047 46970
1659624048 49681
1659624049 47657
1659624050 45624
1659624051 49806
1659624052 49071
1659624053 48516
1659624054 48835
1659624055 48101
1659624056 47308
1659624057 49959
1659624058 46478
1659624059 48101
1659624060 49913
1659624061 49312
1659624062 47252
1659624063 46839
1659624064 46451
1659624065 50708
1659624066 50336
1659624067 47701
1659624068 51954
1659624069 50590
1659624070 48883
1659624071 49208
1659624072 47750
1659624073 50174
1659624074 48495
1659624075 47455
1659624076 48151
1659624077 45266
1659624078 48691
1659624079 45103
1659624080 50063
1659624081 49554
1659624082 49423
1659624083 48309
1659624084 50238
1659624085 50008
1659624086 46773
1659624087 44323
1659624088 48970
1659624089 47481
1659624090 51242
1659624091 48507
1659624092 49303
1659624093 48411
1659624094 50653
1659624095 51392
1659624096 46803
1659624097 49658
1659624098 48486
1659624099 50398
1659624100 51273
1659624101 51303
1659624102 49553
1659624103 50092
1659624104 48138
1659624105 48745
1659624106 48127
1659624107 47999
1659624108 48935
1659624109 46179
1659624110 48680
1659624111 48627
1659624112 46538
1659624113 47692
1659624114 46754
1659624115 49150
1659624116 51078
1659624117 47547
1659624118 48021
1659624119 45217
1659624120 48532
1659624121 48715
1659624122 49977
1659624123 49572
1659624124 47481
1659624125 47901
1659624126 44983
1659624127 48415
1659624128 50950
1659624129 45696
1659624130 49818
1659624131 46448
1659624132 50001
1659624133 50029
1659624134 44256
1659624135 50385
1659624136 49806
1659624137 50211
1659624138 47930
1659624139 48747
1659624140 45698
1659624141 49453
1659624142 48216
1659624143 49609
1659624144 50031
1659624145 50132
1659624146 48425
1659624147 49550
1659624148 44869
1659624149 49317
1659624150 49799
1659624151 46567
1659624152 47949
1659624153 45991
1659624154 48166
1659624155 50050
1659624156 47619
1659624157 48648
1659624158 46976
1659624159 46765
1659624160 52890
1659624161 46075
1659624162 45984
1659624163 45393
1659624164 47000
1659624165 50968
1659624166 47173
1659624167 47316
1659624168 50264
1659624169 47389
1659624170 51282
1659624171 47575
1659624172 46766
1659624173 50783
1659624174 48216
1659624175 51737
1659624176 47588
1659624177 50630
1659624178 46521
1659624179 47078
1659624180 51331
1659624181 46187
1659624182 47537
1659624183 48351
1659624184 48094
1659624185 51008
1659624186 48713
1659624187 48184
1659624188 48052
1659624189 46118
1659624190 53117
1659624191 46792
1659624192 49695
1659624193 45878
1659624194 46890
1659624195 49981
1659624196 48660
1659624197 48916
1659624198 45608
1659624199 50720
1659624200 50112
1659624201 50141
1659624202 45587
1659624203 48283
1659624204 48880
1659624205 51053
1659624206 48564
1659624207 49045
1659624208 48157
1659624209 48245
1659624210 48669
1659624211 47830
1659624212 47463
1659624213 49790
1659624214 49121
1659624215 51186
1659624216 48751
1659624217 47161
1659624218 46731
1659624219 47175
1659624220 48752
1659624221 47008
1659624222 48862
1659624223 47774
1659624224 49841
1659624225 52300
1659624226 47477
1659624227 49377
1659624228 49973
1659624229 49849
1659624230 53510
1659624231 47919
1659624232 48919
1659624233 47893
1659624234 47970
1659624235 48552
1659624236 47563
1659624237 48347
1659624238 48884
1659624239 48667
1659624240 50455
1659624241 47835
1659624242 46387
1659624243 48767
1659624244 47002
1659624245 50444
1659624246 48625
1659624247 47294
1659624248 51263
1659624249 44263
1659624250 54742
1659624251 47483
1659624252 47040
1659624253 50091
1659624254 48466
1659624255 50559
1659624256 47272
1659624257 49544
1659624258 49937
1659624259 47840
1659624260 53120
1659624261 46905
1659624262 49527
1659624263 46669
1659624264 48902
1659624265 49930
1659624266 46131
1659624267 48883
1659624268 46439
1659624269 47736
1659624270 52232
1659624271 46330
1659624272 46060
1659624273 48755
1659624274 50684
1659624275 49061
1659624276 47858
1659624277 48449
1659624278 50164
1659624279 50476
1659624280 48456
1659624281 50448
1659624282 48364
1659624283 49153
1659624284 46894
1659624285 51184
1659624286 47090
1659624287 49272
1659624288 46479
1659624289 49016
1659624290 51279
1659624291 48032
1659624292 48733
1659624293 48777
1659624294 45242
1659624295 48720
1659624296 48629
1659624297 47652
1659624298 49275
1659624299 48440
1659624300 50612
1659624301 47057
1659624302 46625
1659624303 46277
1659624304 46324
1659624305 52049
1659624306 48759
1659624307 47247
1659624308 48445
1659624309 44565
1659624310 52296
1659624311 48087
1659624312 47871
1659624313 48742
1659624314 47447
1659624315 52851
1659624316 49384
1659624317 45846
1659624318 48541
1659624319 47923
1659624320 53375
1659624321 48065
1659624322 46277
1659624323 47045
1659624324 48520
1659624325 47253
1659624326 47016
1659624327 48825
1659624328 49626
1659624329 47900
1659624330 55723
1659624331 45673
1659624332 46435
1659624333 49489
1659624334 48096
1659624335 49747
1659624336 47156
1659624337 47979
1659624338 47854
1659624339 48199
1659624340 53331
1659624341 47058
1659624342 49486
1659624343 47308
1659624344 47784
1659624345 49983
1659624346 49450
1659624347 48432
1659624348 46489
1659624349 48829
1659624350 48768
1659624351 46975
1659624352 46211
1659624353 48425
1659624354 47314
1659624355 45867
1659624356 45674
1659624357 45986
1659624358 47365
1659624359 47021
1659624360 44898
1659624361 47466
1659624362 47814
1659624363 46889
1659624364 49133
1659624365 53256
1659624366 47091
1659624367 46648
1659624368 44212
1659624369 46686
1659624370 48387
1659624371 48144
1659624372 46780
1659624373 47310
1659624374 46517
1659624375 49865
1659624376 47362
1659624377 50744
1659624378 44648
1659624379 46216
1659624380 50758
1659624381 45394
1659624382 48500
1659624383 47231
1659624384 45746
1659624385 53168
1659624386 45774
1659624387 50395
1659624388 49025
1659624389 47533
1659624390 50505
1659624391 48062
1659624392 48337
1659624393 50941
1659624394 49553
1659624395 50688
1659624396 48988
1659624397 47569
1659624398 49565
1659624399 47233
1659624400 44364
1659624401 46169
1659624402 49293
1659624403 48465
1659624404 51449
1659624405 55177
1659624406 45805
1659624407 47289
1659624408 47843
1659624409 50149
1659624410 50569
1659624411 48166
1659624412 49038
1659624413 48800
1659624414 47910
1659624415 49201
1659624416 47183
1659624417 48400
1659624418 46382
1659624419 49493
1659624420 50926
1659624421 49253
1659624422 50356
1659624423 50152
1659624424 47700
1659624425 53764
1659624426 49482
1659624427 45358
1659624428 50313
1659624429 50534
1659624430 51372
1659624431 47491
1659624432 50213
1659624433 46785
1659624434 50805
1659624435 34631
1659624436 49236
1659624437 48282
1659624438 53130
1659624439 51397
1659624440 46197
1659624441 49101
1659624442 50061
1659624443 49108
1659624444 48835
1659624445 48146
1659624446 47021
1659624447 51079
1659624448 49334
1659624449 47448
1659624450 46276
1659624451 47332
1659624452 49649
1659624453 47575
1659624454 46079
1659624455 48283
1659624456 50295
1659624457 48195
1659624458 49496
1659624459 49541
1659624460 49944
1659624461 46219
1659624462 50128
1659624463 52929
1659624464 48315
1659624465 47883
1659624466 49663
1659624467 51420
1659624468 60693
1659624469 46972
1659624470 49089
1659624471 48050
1659624472 48557
1659624473 47683
1659624474 48042
1659624475 47874
1659624476 47597
1659624477 50613
1659624478 49004
1659624479 46761
1659624480 48402
1659624481 48635
1659624482 48994
1659624483 54227
1659624484 49086
1659624485 49735
1659624486 48187
1659624487 51180
1659624488 54889
1659624489 45671
1659624490 50782
