1659098097;23711
1659098098;21526
1659098099;4136
1659098100;8110
1659098101;5636
1659098102;5573
1659098103;7313
1659098104;4785
1659098105;5775
1659098106;5158
1659098107;5065
1659098108;5518
1659098109;8276
1659098110;4436
1659098111;6959
1659098112;6610
1659098113;7398
1659098114;13721
1659098115;6892
1659098116;11873
1659098117;6920
1659098118;10372
1659098119;7657
1659098120;11465
1659098121;9330
1659098122;7565
1659098123;8491
1659098124;11428
1659098125;7511
1659098126;7143
1659098127;7677
1659098128;9073
1659098129;10341
1659098130;6306
1659098131;10647
1659098132;11575
1659098133;10159
1659098134;4963
1659098135;7408
1659098136;7817
1659098137;9866
1659098138;7747
1659098139;6730
1659098140;7670
1659098141;10614
1659098142;5113
1659098143;11094
1659098144;5933
1659098145;7952
1659098146;5461
1659098147;5671
1659098148;11629
1659098149;6688
1659098150;7980
1659098151;6517
1659098152;10059
1659098153;11080
1659098154;5565
1659098155;5558
1659098156;9404
1659098157;6801
1659098158;10330
1659098159;5545
1659098160;8787
1659098161;8776
1659098162;8111
1659098163;9389
1659098164;7803
1659098165;6714
1659098166;9442
1659098167;7682
1659098168;10205
1659098169;10110
1659098170;7466
1659098171;5398
1659098172;9426
1659098173;12074
1659098174;10715
1659098175;5956
1659098176;7651
1659098177;8566
1659098178;11046
1659098179;6465
1659098180;8461
1659098181;9205
1659098182;9622
1659098183;10943
1659098184;6859
1659098185;9442
1659098186;6487
1659098187;8001
1659098188;10844
1659098189;10402
1659098190;5823
1659098191;7801
1659098192;7337
1659098193;12131
1659098194;8526
1659098195;6434
1659098196;10551
1659098197;9632
1659098198;9802
1659098199;7463
1659098200;8333
1659098201;9379
1659098202;7790
1659098203;11284
1659098204;8201
1659098205;7776
1659098206;9743
1659098207;8226
1659098208;8878
1659098209;6094
1659098210;5690
1659098211;7871
1659098212;7565
1659098213;10363
1659098214;8275
1659098215;9755
1659098216;8479
1659098217;7765
1659098218;8478
1659098219;7382
1659098220;10074
1659098221;7187
1659098222;7190
1659098223;10543
1659098224;9922
1659098225;9150
1659098226;7757
1659098227;8203
1659098228;10912
1659098229;7857
1659098230;7626
1659098231;10949
1659098232;8758
1659098233;9029
1659098234;9983
1659098235;6488
1659098236;7788
1659098237;11464
1659098238;8839
1659098239;7473
1659098240;8361
1659098241;9791
1659098242;7309
1659098243;9459
1659098244;8461
1659098245;9036
1659098246;7578
1659098247;8236
1659098248;8761
1659098249;8157
1659098250;9062
1659098251;7953
1659098252;5141
1659098253;10955
1659098254;10452
1659098255;8677
1659098256;9065
1659098257;10507
1659098258;8225
1659098259;7907
1659098260;8139
1659098261;11354
1659098262;6107
1659098263;11483
1659098264;11080
1659098265;7852
1659098266;6562
1659098267;5434
1659098268;8341
1659098269;12065
1659098270;8577
1659098271;6027
1659098272;9936
1659098273;9634
1659098274;9526
1659098275;10165
1659098276;8801
1659098277;6409
1659098278;8481
1659098279;7775
1659098280;4897
1659098281;8971
1659098282;7966
1659098283;8994
1659098284;9909
1659098285;8071
1659098286;6145
1659098287;8979
1659098288;9644
1659098289;8552
1659098290;6287
1659098291;8316
1659098292;11157
1659098293;10818
1659098294;4101
1659098295;4070
1659098296;6914
1659098297;7045
1659098298;9695
1659098299;11877
1659098300;7176
1659098301;9862
1659098302;5954
1659098303;10808
1659098304;7559
1659098305;7687
1659098306;9400
1659098307;9279
1659098308;12444
1659098309;7394
1659098310;5765
1659098311;11180
1659098312;6264
1659098313;5081
1659098314;8592
1659098315;11162
1659098316;8686
1659098317;7002
1659098318;9511
1659098319;6094
1659098320;8670
1659098321;7985
1659098322;11869
1659098323;13126
1659098324;7646
1659098325;6554
1659098326;9249
1659098327;6123
1659098328;10409
1659098329;11573
1659098330;6545
1659098331;6694
1659098332;6649
1659098333;8837
1659098334;8486
1659098335;6882
1659098336;7802
1659098337;8322
1659098338;10914
1659098339;9302
1659098340;6515
1659098341;8259
1659098342;9863
1659098343;12688
1659098344;6379
1659098345;8485
1659098346;10187
1659098347;8927
1659098348;8482
1659098349;8068
1659098350;9809
1659098351;9784
1659098352;8247
1659098353;10400
1659098354;9604
1659098355;5482
1659098356;7592
1659098357;11296
1659098358;7803
1659098359;8434
1659098360;9092
1659098361;8271
1659098362;9854
1659098363;8208
1659098364;9224
1659098365;9316
1659098366;7590
1659098367;6330
1659098368;7065
1659098369;4618
1659098370;8618
1659098371;8141
1659098372;9447
1659098373;12009
1659098374;11390
1659098375;7610
1659098376;7569
1659098377;5333
1659098378;10129
1659098379;6895
1659098380;8428
1659098381;8601
1659098382;8573
1659098383;5030
1659098384;9140
1659098385;9625
1659098386;4689
1659098387;6789
1659098388;10004
1659098389;10484
1659098390;8272
1659098391;7419
1659098392;9931
1659098393;7707
1659098394;7485
1659098395;6408
1659098396;9044
1659098397;11713
1659098398;8217
1659098399;8780
1659098400;8131
1659098401;6918
1659098402;8744
1659098403;7924
1659098404;12040
1659098405;9489
1659098406;7246
1659098407;8201
1659098408;7672
1659098409;7842
1659098410;6143
1659098411;7430
1659098412;11992
1659098413;10932
1659098414;5608
1659098415;6621
1659098416;7309
1659098417;8234
1659098418;6133
1659098419;8442
1659098420;9109
1659098421;7696
1659098422;6849
1659098423;7086
1659098424;8305
1659098425;8450
1659098426;9428
1659098427;8711
1659098428;9799
1659098429;6637
1659098430;6978
1659098431;5831
1659098432;7564
1659098433;9701
1659098434;11785
1659098435;8823
1659098436;9081
1659098437;6256
1659098438;10124
1659098439;9966
1659098440;11435
1659098441;11820
1659098442;8659
1659098443;6973
1659098444;10568
1659098445;6985
1659098446;9803
1659098447;9385
1659098448;10499
1659098449;8769
1659098450;8273
1659098451;8202
1659098452;8915
1659098453;9289
1659098454;11135
1659098455;9434
1659098456;6659
1659098457;8243
1659098458;11261
1659098459;8339
1659098460;5527
1659098461;8785
1659098462;9306
1659098463;9966
1659098464;8674
1659098465;11783
1659098466;6540
1659098467;8397
1659098468;6860
1659098469;5815
1659098470;8050
1659098471;5486
1659098472;8479
1659098473;9920
1659098474;8526
1659098475;8605
1659098476;7026
1659098477;9510
1659098478;8260
1659098479;10111
1659098480;8227
1659098481;8022
1659098482;9490
1659098483;5961
1659098484;8364
1659098485;8361
1659098486;5769
1659098487;11411
1659098488;6565
1659098489;8266
1659098490;11294
1659098491;8389
1659098492;7673
1659098493;7529
1659098494;9179
1659098495;9357
1659098496;9009
1659098497;6919
1659098498;5072
1659098499;4637
1659098500;6950
1659098501;6632
1659098502;4252
1659098503;6263
1659098504;8040
1659098505;8439
1659098506;5952
1659098507;8054
1659098508;11097
1659098509;9231
1659098510;10401
1659098511;9798
1659098512;7005
1659098513;8767
1659098514;7590
1659098515;10576
1659098516;8149
1659098517;8777
1659098518;8983
1659098519;8025
1659098520;6365
1659098521;6589
1659098522;8172
1659098523;8545
1659098524;9984
1659098525;8104
1659098526;10665
1659098527;8443
1659098528;8159
1659098529;8648
1659098530;10245
1659098531;9776
1659098532;5199
1659098533;8383
1659098534;10302
1659098535;9566
1659098536;7569
1659098537;6009
1659098538;9309
1659098539;8444
1659098540;10707
1659098541;10696
1659098542;9536
1659098543;9323
1659098544;5273
1659098545;9324
1659098546;7565
1659098547;12846
1659098548;7826
1659098549;9729
1659098550;8504
1659098551;6400
1659098552;10638
1659098553;6256
1659098554;7813
1659098555;9939
1659098556;7771
1659098557;13085
1659098558;9607
1659098559;6157
