# rate 25K
#stats; calls; calls-DEV; calls\\\_event\\\_path; calls\\\_event\\\_path-DEV; calls\\\_process; calls\\\_process-DEV; discarded; discarded-DEV; errors; errors-DEV; handled; handled-DEV; incomplete; incomplete-DEV; incomplete\\\_event\\\_path; incomplete\\\_event\\\_path-DEV; incomplete\\\_process; incomplete\\\_process-DEV; lost; lost-DEV; lost\\\_event\\\_path; lost\\\_event\\\_path-DEV; lost\\\_process; lost\\\_process-DEV; returned; returned-DEV; returned\\\_event\\\_path; returned\\\_event\\\_path-DEV; returned\\\_process; returned\\\_process-DEV; saved; saved-DEV; saved\\\_event\\\_path; saved\\\_event\\\_path-DEV; saved\\\_process; saved\\\_process-DEV; truncated; truncated-DEV;
raw; 35899816.667; 26608.999; 0.0; 0.0; 27.0; 0.0; 0.0; 0.0; 6534.0; 0.0; 35899830.667; 26608.999; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 35899816.667; 26608.999; 0.0; 0.0; 14.0; 0.0; 35899816.667; 26608.999; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0;
detailedP_{fds}; 35926584.5; 10209.915; 2400643.5; 682.358; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 38327236.0; 10892.273; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 35926578.5; 10209.915; 2400643.5; 682.358; 14.0; 0.0; 35926578.5; 10209.915; 2400643.5; 682.358; 0.0; 0.0; 0.0; 0.0;
detailedP_{all}; 35943255.333; 1941.948; 2401755.667; 129.554; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 38345019.0; 2071.501; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 35943249.333; 1941.948; 2401755.667; 129.554; 14.0; 0.0; 35943249.333; 1941.948; 2401755.667; 129.554; 0.0; 0.0; 0.0; 0.0;
detailedP_{all}C{uhash}; 35962817.0; 390.323; 2403059.5; 26.163; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 38365884.5; 416.486; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 35962811.0; 390.323; 2403059.5; 26.163; 14.0; 0.0; 35962811.0; 390.323; 2403059.5; 26.163; 0.0; 0.0; 6593992.0; 72.125;
detailedP_{all}C{khash}; 36010739.333; 8212.983; 2406254.667; 547.527; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 38417002.0; 8760.51; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 36010733.333; 8212.983; 2406254.667; 547.527; 14.0; 0.0; 36010733.333; 8212.983; 2406254.667; 547.527; 0.0; 0.0; 6602707.0; 1533.898;


# rate 30K
#stats; calls; calls-DEV; calls\\\_event\\\_path; calls\\\_event\\\_path-DEV; calls\\\_process; calls\\\_process-DEV; discarded; discarded-DEV; errors; errors-DEV; handled; handled-DEV; incomplete; incomplete-DEV; incomplete\\\_event\\\_path; incomplete\\\_event\\\_path-DEV; incomplete\\\_process; incomplete\\\_process-DEV; lost; lost-DEV; lost\\\_event\\\_path; lost\\\_event\\\_path-DEV; lost\\\_process; lost\\\_process-DEV; returned; returned-DEV; returned\\\_event\\\_path; returned\\\_event\\\_path-DEV; returned\\\_process; returned\\\_process-DEV; saved; saved-DEV; saved\\\_event\\\_path; saved\\\_event\\\_path-DEV; saved\\\_process; saved\\\_process-DEV; truncated; truncated-DEV;
raw; 42680232.0; 157899.537; 0.0; 0.0; 27.0; 0.0; 0.0; 0.0; 6534.0; 0.0; 42680246.0; 157899.537; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 42680232.0; 157899.537; 0.0; 0.0; 14.0; 0.0; 42680232.0; 157899.537; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0;
detailedP_{fds}; 42722169.0; 254088.851; 2853686.667; 16939.372; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 45543141.333; 248725.837; 0.0; 0.0; 622815.333; 544752.287; 0.0; 0.0; 30678.0; 53135.855; 2044.333; 3540.889; 0.0; 0.0; 42691485.0; 233179.949; 2851642.333; 15545.889; 14.0; 0.0; 42691485.0; 233179.949; 2228827.0; 530244.649; 0.0; 0.0; 0.0; 0.0;
detailedP_{all}; 42753146.333; 129861.588; 2855751.0; 8658.129; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 45608905.333; 138519.717; 4043083.667; 3149431.784; 1347690.333; 1049812.725; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 42753140.333; 129861.588; 2855751.0; 8658.129; 14.0; 0.0; 42753140.333; 129861.588; 1508060.667; 1041293.099; 0.0; 0.0; 0.0; 0.0;
detailedP_{all}C{uhash}; 42664065.333; 108936.69; 2849813.667; 7262.634; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 45485137.0; 68013.706; 5594501.667; 5927164.303; 932415.0; 987867.379; 0.0; 0.0; 26954.0; 46685.697; 1796.0; 3110.763; 0.0; 0.0; 42637105.333; 63761.289; 2848017.667; 4252.417; 14.0; 0.0; 42637105.333; 63761.289; 1915602.667; 983615.042; 0.0; 0.0; 7817787.0; 11771.175;
detailedP_{all}C{khash}; 42715410.0; 82095.411; 2853236.667; 5473.488; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 45450610.333; 183813.469; 4694832.0; 2354766.308; 1564943.333; 784918.451; 0.0; 0.0; 110667.667; 191682.021; 7376.667; 12776.761; 0.0; 0.0; 42604736.333; 172326.891; 2845860.0; 11486.579; 14.0; 0.0; 42604736.333; 172326.891; 1280916.667; 787575.978; 0.0; 0.0; 7811926.333; 31579.195;


# rate 35K
#stats; calls; calls-DEV; calls\\\_event\\\_path; calls\\\_event\\\_path-DEV; calls\\\_process; calls\\\_process-DEV; discarded; discarded-DEV; errors; errors-DEV; handled; handled-DEV; incomplete; incomplete-DEV; incomplete\\\_event\\\_path; incomplete\\\_event\\\_path-DEV; incomplete\\\_process; incomplete\\\_process-DEV; lost; lost-DEV; lost\\\_event\\\_path; lost\\\_event\\\_path-DEV; lost\\\_process; lost\\\_process-DEV; returned; returned-DEV; returned\\\_event\\\_path; returned\\\_event\\\_path-DEV; returned\\\_process; returned\\\_process-DEV; saved; saved-DEV; saved\\\_event\\\_path; saved\\\_event\\\_path-DEV; saved\\\_process; saved\\\_process-DEV; truncated; truncated-DEV;
raw; 51095360.333; 15450.427; 0.0; 0.0; 27.0; 0.0; 0.0; 0.0; 6534.0; 0.0; 47539079.333; 1116240.628; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 3556292.667; 1101686.326; 0.0; 0.0; 2.333; 0.577; 47539067.667; 1116240.107; 0.0; 0.0; 11.667; 0.577; 47539067.667; 1116240.107; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0;
detailedP_{fds}; 51080806.667; 17380.56; 3410933.667; 1158.967; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 50144400.333; 3368862.813; 0.0; 0.0; 1556546.333; 225310.872; 0.0; 0.0; 4075633.667; 3142948.284; 271711.667; 209538.059; 2.667; 0.577; 47005167.0; 3158300.351; 3139222.0; 210561.964; 11.333; 0.577; 47005167.0; 3158300.351; 1582675.667; 427631.661; 0.0; 0.0; 0.0; 0.0;
detailedP_{all}; 51077955.0; 10701.618; 3410742.667; 714.199; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 49625725.0; 1695045.44; 7665646.0; 140213.204; 2555222.333; 46750.013; 0.0; 0.0; 4559054.0; 1578407.443; 303924.667; 105226.754; 2.0; 0.0; 46518895.0; 1589104.778; 3106818.0; 105940.662; 12.0; 0.0; 46518895.0; 1589104.778; 551595.667; 61143.88; 0.0; 0.0; 0.0; 0.0;
detailedP_{all}C{uhash}; 51133005.0; 12615.629; 3414413.333; 841.487; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 50074725.0; 494889.153; 15364137.667; 126234.311; 2560734.0; 21007.981; 0.0; 0.0; 4193172.0; 451398.572; 279528.667; 30091.084; 0.667; 1.155; 46939827.0; 463959.558; 3134884.667; 30928.897; 13.333; 1.155; 46939827.0; 463959.558; 574150.667; 51605.942; 0.0; 0.0; 8606915.667; 85596.712;
detailedP_{all}C{khash}; 50987139.333; 61617.509; 3404688.667; 4108.425; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 50739565.0; 3230453.474; 7573484.667; 70285.455; 2524499.333; 23427.856; 0.0; 0.0; 3424006.0; 2966934.359; 228263.667; 197792.999; 1.333; 1.528; 47563127.333; 3028550.932; 3176425.0; 201901.355; 12.667; 1.528; 47563127.333; 3028550.932; 651925.667; 178478.308; 0.0; 0.0; 8721503.0; 555275.706;


# rate 40K
#stats; calls; calls-DEV; calls\\\_event\\\_path; calls\\\_event\\\_path-DEV; calls\\\_process; calls\\\_process-DEV; discarded; discarded-DEV; errors; errors-DEV; handled; handled-DEV; incomplete; incomplete-DEV; incomplete\\\_event\\\_path; incomplete\\\_event\\\_path-DEV; incomplete\\\_process; incomplete\\\_process-DEV; lost; lost-DEV; lost\\\_event\\\_path; lost\\\_event\\\_path-DEV; lost\\\_process; lost\\\_process-DEV; returned; returned-DEV; returned\\\_event\\\_path; returned\\\_event\\\_path-DEV; returned\\\_process; returned\\\_process-DEV; saved; saved-DEV; saved\\\_event\\\_path; saved\\\_event\\\_path-DEV; saved\\\_process; saved\\\_process-DEV; truncated; truncated-DEV;
raw; 58418478.5; 1067.024; 0.0; 0.0; 27.0; 0.0; 0.0; 0.0; 6534.0; 0.0; 49177119.5; 271507.084; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9241369.5; 272576.229; 0.0; 0.0; 3.5; 2.121; 49177109.0; 271509.205; 0.0; 0.0; 10.5; 2.121; 49177109.0; 271509.205; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0;
detailedP_{fds}; 58405044.5; 14558.622; 3899220.5; 970.858; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 50460006.0; 533200.939; 0.0; 0.0; 1942852.5; 19392.403; 0.0; 0.0; 11104005.5; 514426.547; 740258.0; 34303.164; 3.5; 0.707; 47301033.0; 499867.926; 3158962.5; 33332.307; 10.5; 0.707; 47301033.0; 499867.926; 1216110.0; 13939.903; 0.0; 0.0; 0.0; 0.0;
detailed-paths; 58340959.667; 8031.878; 3894947.333; 536.601; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 58151754.333; 301020.821; 8798015.333; 97281.997; 2932680.333; 32424.368; 0.0; 0.0; 3828908.333; 283095.09; 255250.667; 18880.986; 1.667; 0.577; 54512045.333; 282200.373; 3639696.667; 18819.905; 12.333; 0.577; 54512045.333; 282200.373; 707016.333; 49325.776; 0.0; 0.0; 0.0; 0.0;
detailed-paths-uhash; 58298860.667; 14968.949; 3892141.667; 998.151; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 50186815.667; 157657.821; 16264096.667; 92388.114; 2710708.333; 15397.731; 0.0; 0.0; 11253930.333; 161967.715; 750261.0; 10809.715; 3.333; 1.155; 47044924.333; 147793.646; 3141880.667; 9864.616; 10.667; 1.155; 47044924.333; 147793.646; 431172.333; 8513.715; 0.0; 0.0; 8626755.667; 27164.509;
detailed-paths-khash; 53999770.667; 918395.958; 3605533.333; 61226.782; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 54733671.333; 3358236.317; 7724796.0; 423944.407; 2574938.0; 141321.28; 0.0; 0.0; 2692164.0; 4065792.062; 179476.0; 271046.603; 0.667; 1.155; 51307600.667; 3148351.614; 3426057.333; 209883.554; 13.333; 1.155; 51307600.667; 3148351.614; 851119.333; 345547.952; 0.0; 0.0; 9407598.667; 578178.398;


# rate 45K
#stats; calls; calls-DEV; calls\\\_event\\\_path; calls\\\_event\\\_path-DEV; calls\\\_process; calls\\\_process-DEV; discarded; discarded-DEV; errors; errors-DEV; handled; handled-DEV; incomplete; incomplete-DEV; incomplete\\\_event\\\_path; incomplete\\\_event\\\_path-DEV; incomplete\\\_process; incomplete\\\_process-DEV; lost; lost-DEV; lost\\\_event\\\_path; lost\\\_event\\\_path-DEV; lost\\\_process; lost\\\_process-DEV; returned; returned-DEV; returned\\\_event\\\_path; returned\\\_event\\\_path-DEV; returned\\\_process; returned\\\_process-DEV; saved; saved-DEV; saved\\\_event\\\_path; saved\\\_event\\\_path-DEV; saved\\\_process; saved\\\_process-DEV; truncated; truncated-DEV;
raw; 64928921.0; 12301.754; 0.0; 0.0; 27.0; 0.0; 0.0; 0.0; 6534.0; 0.0; 48570390.667; 1695019.447; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 16358541.333; 1707301.276; 0.0; 0.0; 3.0; 2.0; 48570379.667; 1695017.674; 0.0; 0.0; 11.0; 2.0; 48570379.667; 1695017.674; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0;
detailedP_{fds}; 64874569.0; 5099.617; 4330525.0; 340.357; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 50749920.667; 395821.662; 0.0; 0.0; 2053174.333; 2213.1; 0.0; 0.0; 17301735.0; 375598.533; 1153442.667; 25038.661; 3.667; 0.577; 47572828.0; 371084.641; 3177082.333; 24737.343; 10.333; 0.577; 47572828.0; 371084.641; 1123908.0; 26948.725; 0.0; 0.0; 0.0; 0.0;
detailed-paths; 64766422.0; 29877.318; 4323315.333; 1991.777; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 53770583.333; 4829021.128; 8787295.667; 609506.635; 2929105.0; 203168.026; 0.0; 0.0; 14361713.0; 4556980.095; 957444.333; 303807.459; 4.667; 1.155; 50404703.0; 4527198.478; 3365871.0; 301822.071; 9.333; 1.155; 50404703.0; 4527198.478; 436766.0; 99171.229; 0.0; 0.0; 0.0; 0.0;
detailed-paths-uhash; 64648590.333; 51098.64; 4315459.667; 3406.543; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 51829752.667; 3670197.988; 16979457.0; 998638.488; 2829949.667; 166454.678; 0.0; 0.0; 16063419.667; 3491363.331; 1070883.333; 232763.448; 2.333; 1.528; 48585164.667; 3440804.293; 3244576.333; 229392.868; 11.667; 1.528; 48585164.667; 3440804.293; 414626.667; 63085.861; 0.0; 0.0; 8908965.0; 631080.67;
detailed-paths-khash; 54909826.0; 742920.254; 3666204.667; 49528.495; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 50180740.333; 4056654.226; 7769631.667; 324890.259; 2589891.333; 108296.489; 0.0; 0.0; 7870595.667; 4540909.18; 524700.667; 302730.789; 2.0; 2.0; 47039224.333; 3803109.375; 3141504.0; 253543.819; 12.0; 2.0; 47039224.333; 3803109.375; 551612.667; 168663.616; 0.0; 0.0; 8625116.0; 697391.375;


# rate 50K
#stats; calls; calls-DEV; calls\\\_event\\\_path; calls\\\_event\\\_path-DEV; calls\\\_process; calls\\\_process-DEV; discarded; discarded-DEV; errors; errors-DEV; handled; handled-DEV; incomplete; incomplete-DEV; incomplete\\\_event\\\_path; incomplete\\\_event\\\_path-DEV; incomplete\\\_process; incomplete\\\_process-DEV; lost; lost-DEV; lost\\\_event\\\_path; lost\\\_event\\\_path-DEV; lost\\\_process; lost\\\_process-DEV; returned; returned-DEV; returned\\\_event\\\_path; returned\\\_event\\\_path-DEV; returned\\\_process; returned\\\_process-DEV; saved; saved-DEV; saved\\\_event\\\_path; saved\\\_event\\\_path-DEV; saved\\\_process; saved\\\_process-DEV; truncated; truncated-DEV;
raw; 72662953.5; 37750.31; 0.0; 0.0; 27.0; 0.0; 0.0; 0.0; 6534.0; 0.0; 49412454.5; 214975.311; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 23250509.5; 177224.294; 0.0; 0.0; 3.5; 0.707; 49412444.0; 214974.604; 0.0; 0.0; 10.5; 0.707; 49412444.0; 214974.604; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0;
detailedP_{fds}; 72675591.0; 0; 4850597.0; 0; 27.0; 0; 6.0; 0; 6534.0; 0; 51540029.0; 0; 0.0; 0; 2158212.0; 0; 0.0; 0; 24362029.0; 0; 1624135.0; 0; 3.0; 0; 48313556.0; 0; 3226462.0; 0; 11.0; 0; 48313556.0; 0; 1068250.0; 0; 0.0; 0; 0.0; 0;
detailedP_{all}; 72644043.5; 111140.923; 4848494.0; 7407.651; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 58846243.5; 2796617.926; 9697340.5; 509297.195; 3232460.5; 169785.531; 0.0; 0.0; 17480908.5; 2732961.345; 1165389.0; 182205.861; 4.5; 0.707; 55163129.0; 2621820.423; 3683105.0; 174798.211; 9.5; 0.707; 55163129.0; 2621820.423; 450644.5; 5012.68; 0.0; 0.0; 0.0; 0.0;
detailedP_{all}C{uhash}; 72715883.0; 0; 4853282.0; 0; 27.0; 0; 6.0; 0; 6534.0; 0; 59116828.0; 0; 19495215.0; 0; 3249255.0; 0; 0.0; 0; 17299076.0; 0; 1153269.0; 0; 0.0; 0; 55416801.0; 0; 3700013.0; 0; 14.0; 0; 55416801.0; 0; 450758.0; 0; 0.0; 0; 10161968.0; 0;
detailedP_{all}C{khash}; 55014418.0; 0; 3673177.0; 0; 27.0; 0; 6.0; 0; 6534.0; 0; 50486829.0; 0; 8084526.0; 0; 2694841.0; 0; 0.0; 0; 7688220.0; 0; 512552.0; 0; 2.0; 0; 47326192.0; 0; 3160625.0; 0; 12.0; 0; 47326192.0; 0; 465784.0; 0; 0.0; 0; 8678050.0; 0;


# rate 100K
#stats; calls; calls-DEV; calls\\\_event\\\_path; calls\\\_event\\\_path-DEV; calls\\\_process; calls\\\_process-DEV; discarded; discarded-DEV; errors; errors-DEV; handled; handled-DEV; incomplete; incomplete-DEV; incomplete\\\_event\\\_path; incomplete\\\_event\\\_path-DEV; incomplete\\\_process; incomplete\\\_process-DEV; lost; lost-DEV; lost\\\_event\\\_path; lost\\\_event\\\_path-DEV; lost\\\_process; lost\\\_process-DEV; returned; returned-DEV; returned\\\_event\\\_path; returned\\\_event\\\_path-DEV; returned\\\_process; returned\\\_process-DEV; saved; saved-DEV; saved\\\_event\\\_path; saved\\\_event\\\_path-DEV; saved\\\_process; saved\\\_process-DEV; truncated; truncated-DEV;
raw; 105854569.0; 54068.033; 0.0; 0.0; 27.0; 0.0; 0.0; 0.0; 6534.0; 0.0; 50258500.333; 721542.005; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 55596078.0; 769477.061; 0.0; 0.0; 4.667; 1.528; 50258491.0; 721542.614; 0.0; 0.0; 9.333; 1.528; 50258491.0; 721542.614; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0;
detailedP_{fds}; 98994937.667; 1564485.589; 6605234.333; 104298.083; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 57464742.0; 4637312.787; 0.0; 0.0; 2515569.0; 157386.724; 0.0; 0.0; 45126959.0; 5911957.867; 3008474.333; 394137.734; 4.667; 1.155; 53867972.667; 4347473.493; 3596760.0; 289839.733; 9.333; 1.155; 53867972.667; 4347473.493; 1081191.0; 133971.687; 0.0; 0.0; 0.0; 0.0;
detailedP_{all}; 96648109.0; 1712196.121; 6448776.667; 114148.183; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 55974661.333; 4351205.196; 9646527.0; 710044.968; 3215518.667; 236684.318; 0.0; 0.0; 44177077.333; 5758956.676; 2945149.667; 383934.444; 5.333; 2.309; 52471025.667; 4079252.759; 3503627.0; 271951.867; 8.667; 2.309; 52471025.667; 4079252.759; 288108.333; 42449.537; 0.0; 0.0; 0.0; 0.0;
detailedP_{all}C{uhash}; 91769319.333; 1715737.384; 6123522.0; 114382.954; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 56475949.0; 4087389.929; 19134425.0; 1462060.89; 3189119.667; 243687.998; 0.0; 0.0; 38828334.333; 5533848.322; 2588562.667; 368930.919; 3.333; 0.577; 52940979.0; 3831921.353; 3534959.333; 255468.811; 10.667; 0.577; 52940979.0; 3831921.353; 345839.667; 20388.706; 0.0; 0.0; 9707627.333; 702818.348;
detailedP_{all}C{khash}; 72226026.667; 10607.765; 4820627.667; 706.283; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 54995049.333; 3779897.43; 9064153.0; 563233.665; 3023758.667; 187899.593; 0.0; 0.0; 20673400.333; 3533135.541; 1378209.667; 235543.113; 3.0; 1.732; 51552620.333; 3543655.225; 3442418.0; 236243.482; 11.0; 1.732; 51552620.333; 3543655.225; 418659.333; 48463.994; 0.0; 0.0; 9452393.667; 650032.501;


# max
#stats; calls; calls-DEV; calls\\\_event\\\_path; calls\\\_event\\\_path-DEV; calls\\\_process; calls\\\_process-DEV; discarded; discarded-DEV; errors; errors-DEV; handled; handled-DEV; incomplete; incomplete-DEV; incomplete\\\_event\\\_path; incomplete\\\_event\\\_path-DEV; incomplete\\\_process; incomplete\\\_process-DEV; lost; lost-DEV; lost\\\_event\\\_path; lost\\\_event\\\_path-DEV; lost\\\_process; lost\\\_process-DEV; returned; returned-DEV; returned\\\_event\\\_path; returned\\\_event\\\_path-DEV; returned\\\_process; returned\\\_process-DEV; saved; saved-DEV; saved\\\_event\\\_path; saved\\\_event\\\_path-DEV; saved\\\_process; saved\\\_process-DEV; truncated; truncated-DEV;
raw;230806612.333; 1860992.383; 0.0; 0.0; 27.0; 0.0; 0.0; 0.0; 6534.0; 0.0; 48350470.0; 1282884.209; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 182456150.0; 2588417.108; 0.0; 0.0; 6.333; 0.577; 48350462.333; 1282884.523; 0.0; 0.0; 7.667; 0.577; 48350462.333; 1282884.523; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0;
detailedP_{fds};223653821.667; 854513.5; 14915892.667; 56968.198; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 51782274.667; 345915.525; 0.0; 0.0; 3047907.0; 22274.247; 0.0; 0.0; 175113593.0; 542915.337; 11673847.667; 36233.189; 7.0; 1.0; 48540222.667; 324344.83; 3242045.0; 21570.972; 7.0; 1.0; 48540222.667; 324344.83; 194138.0; 2237.02; 0.0; 0.0; 0.0; 0.0;
detailedP_{all};210247015.667; 3934917.585; 14022098.333; 262332.07; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 55143039.0; 3429259.715; 10138053.333; 504713.412; 3381135.0; 169587.778; 0.0; 0.0; 158555905.667; 7150085.013; 10570171.0; 476418.44; 6.333; 0.577; 51691104.0; 3215173.411; 3451927.333; 214086.896; 7.667; 0.577; 51691104.0; 3215173.411; 70792.333; 44678.966; 0.0; 0.0; 0.0; 0.0;
detailedP_{all}C_{uhash};193087640.0; 6681286.438; 12878133.333; 445418.37; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 53901827.667; 3580720.334; 19728624.333; 1122983.546; 3289036.0; 187065.084; 0.0; 0.0; 142560176.0; 10032457.207; 9503770.333; 668439.552; 7.333; 1.155; 50527458.0; 3357297.662; 3374363.0; 223423.287; 6.667; 1.155; 50527458.0; 3357297.662; 85327.0; 36403.118; 0.0; 0.0; 9264761.0; 616167.049;
detailedP_{all}C_{khash};131298826.0; 5417764.955; 8758845.333; 361187.716; 27.0; 0.0; 6.0; 0.0; 6534.0; 0.0; 51898219.667; 5865716.994; 8893644.0; 1002727.77; 2965442.667; 334088.044; 0.0; 0.0; 82649395.667; 10909270.718; 5510059.333; 727263.404; 4.667; 2.517; 48649424.333; 5499132.874; 3248786.0; 366583.481; 9.333; 2.517; 48649424.333; 5499132.874; 283343.333; 33094.798; 0.0; 0.0; 8920417.667; 1008012.097;


# throughput rate 25K
vanilla; 21995.083; 15.684;
raw; 21914.873; 16.264;
detailedP_{fds}; 21931.029; 6.097;
detailedP_{all}; 21941.335; 1.15;
detailedP_{all}C{uhash}; 21953.268; 0.316;
detailedP_{all}C{khash}; 21982.59; 5.046;


# throughput rate 30K
vanilla; 26184.339; 10.863;
raw; 26057.816; 96.241;
detailedP_{fds}; 26083.299; 154.859;
detailedP_{all}; 26102.248; 79.321;
detailedP_{all}C{uhash}; 26047.924; 66.451;
detailedP_{all}C{khash}; 26079.336; 50.047;


# throughput rate 35K
vanilla; 30989.378; 9.723;
raw; 31199.483; 9.895;
detailedP_{fds}; 31190.664; 10.659;
detailedP_{all}; 31188.795; 6.639;
detailedP_{all}C{uhash}; 31222.516; 8.093;
detailedP_{all}C{khash}; 31133.476; 37.802;


# throughput rate 40K
vanilla; 35677.413; 4.779;
raw; 35674.376; 0.723;
detailedP_{fds}; 35666.505; 8.844;
detailed-paths; 35627.491; 4.976;
detailed-paths-uhash; 35600.913; 9.281;
detailed-paths-khash; 32974.079; 561.245;


# throughput rate 45K
vanilla; 39701.481; 8.089;
raw; 39653.017; 7.658;
detailedP_{fds}; 39619.766; 2.863;
detailed-paths; 39554.082; 18.164;
detailed-paths-uhash; 39481.868; 31.067;
detailed-paths-khash; 33530.859; 454.223;


# throughput rate 50K
vanilla; 44399.153; 52.946;
raw; 44371.522; 19.938;
detailedP_{fds}; 44382.329; 6.459;
detailedP_{all}; 44375.32; 49.852;
detailedP_{all}C{uhash}; 44378.431; 34.915;
detailedP_{all}C{khash}; 33363.788; 483.376;


# throughput rate 100K
vanilla; 83916.108; 155.59;
raw; 64662.15; 33.228;
detailedP_{fds}; 60469.733; 954.845;
detailedP_{all}; 59035.819; 1046.877;
detailedP_{all}C{uhash}; 56054.052; 1048.255;
detailedP_{all}C{khash}; 44112.055; 6.623;


# throughput rate max
vanilla; 163842	827
raw;141009.939; 1138.47;
detailedP_{fds};136638.115; 521.52;
detailedP_{all};128446.524; 2404.652;
detailedP_{all}C_{uhash};117958.555; 4081.932;
detailedP_{all}C_{khash};80203.104; 3309.313;
